ParameterValue,flocking index,Gene0_avg,Gene0_std,Gene1_avg,Gene1_std,Gene2_avg,Gene2_std,Gene3_avg,Gene3_std,Gene4_avg,Gene4_std,number_fish
2,0.15512129997201146,0.849476832312829,0.1341326527947939,0.6730472394132683,0.20775854970446225,0.40214778669031276,0.18466420112077347,0.4101057851734676,0.2765706765839999,0.7826079614414596,0.11556889059103542,99
2,0.16379285238691899,0.7256734098252346,0.09747283456937218,0.5796648929346028,0.14554996396276768,0.17696997440666898,0.06507121451261855,0.8020110154934377,0.1788902834602414,0.40240444096708183,0.19102300590425,99
2,0.1562071529679615,0.655109754868861,0.17849596758205208,0.8338468032622306,0.17806065104735277,0.33668863201668053,0.36107530634960466,0.39176047017603316,0.14549917267819787,0.8808996291059336,0.29183823846100276,98
2,0.166887133957931,0.25438585161910376,0.07310481420875715,0.7452776012629808,0.07820915570328187,0.07199102440789543,0.0789943044753392,0.29034577264124406,0.11862519815880544,0.20793809257005952,0.07379295565672465,100
2,0.16506717854530223,0.6957943555530792,0.18236141199487876,0.7635721834421928,0.20316922347470362,0.1739383646791216,0.11038676818461665,0.39670224066294635,0.20192403494219702,0.7454556848260944,0.17859717321025637,100
2,0.1580270478044855,0.701565673510565,0.32370165815267116,0.5450814706518203,0.27526188809568336,0.5490299034041363,0.20523132701010172,0.8830683381503294,0.11173730232353314,0.869304865845126,0.1740660139511884,100
2,0.1587255366878243,0.822117894997355,0.16005807666382413,0.20922475934732032,0.20762345422729148,0.2790430499201907,0.25757298095187703,0.8761381423977483,0.30612961826969004,0.8007748765034887,0.11511515155657807,100
2,0.12696118207465995,0.5538586930566095,0.3760550851717175,0.7231011341750323,0.14592006131374527,0.5558409266380959,0.1081446070848494,0.6045045183696569,0.11483948713604428,0.08895509509213272,0.23609432583022918,100
2,0.15709795586090525,0.5615127601173672,0.1281120156699568,0.9411221320126112,0.15435233339331658,0.3371799717982851,0.1586729460870488,0.4889513680986218,0.29275287462815797,0.5307464247180129,0.2342888650223233,98
2,0.13693614278857263,0.5441693632835786,0.27753537852259474,0.8356597724804242,0.2685126410369326,0.595819903858009,0.13267974646329983,0.8527465347148049,0.1439481066132301,0.4691099233706622,0.188111241247327,99
3,0.16150720656515039,0.6809655217990507,0.1357439075947391,0.9357219870959674,0.05190076828649567,0.19569304966685483,0.126309601942235,0.6607157605421368,0.14526154341947736,0.3686338641094193,0.11387063567319683,99
3,0.16628937076333808,0.6037947398123132,0.06735543870517828,0.8181172634965722,0.18575724242666758,0.5308194103663895,0.21523573191557738,0.3604972567392074,0.1312549145466731,0.752369748905776,0.1156945576565993,100
3,0.15895549523619928,0.7246361422296801,0.20832227437427467,0.6696407717374631,0.3998838451484696,0.42861611842735037,0.29260368531243747,0.7117199858187037,0.18591633650721578,0.1754573175215884,0.0921813462100245,99
3,0.1562340070807687,0.7691924361232134,0.10337798312165744,0.7398077692199841,0.10855741327504251,0.8811773279882834,0.09262051498894758,0.5456519485383923,0.06831914350980091,0.13943410617755467,0.08585911486239185,97
3,0.15074655961462868,0.4471431391943478,0.2483562895806898,0.8612480803255714,0.07195904563020543,0.7521147075834943,0.06994626993719716,0.5649319960918623,0.45289007812418247,0.5699732828712487,0.07492026630237428,100
3,0.1481633399408077,0.6808936854145476,0.3282686908752426,0.8598967651828279,0.10879029816132829,0.18598894722957512,0.1522501641057617,0.2800863452863204,0.1369200715396762,0.512520946059684,0.22854965812525277,93
3,0.184467443809614,0.7629935293472846,0.20418928992708274,0.8584295138421165,0.10714269178487779,0.41753966457660097,0.19334769460135037,0.7633028581842766,0.1909321035254321,0.1585073833531597,0.18675616375032056,100
3,0.15471092668298345,0.20136461197342354,0.21715518674753315,0.39792480056508156,0.16382343481146291,0.4209294192645604,0.16782765022157528,0.46629565677388934,0.18669271345547142,0.560359426245062,0.21906358158270517,100
3,0.17585404271755348,0.7892653946648788,0.09566809663583682,0.505938488213934,0.07968337914119876,0.17248788250555833,0.16028044143537987,0.9347450500710262,0.09344805450364482,0.8855794452994024,0.15152865431535287,99
3,0.14042761050321137,0.8734923829982557,0.07085759575147794,0.6796726573130657,0.0885016250513073,0.5663385332549081,0.15089805914953577,0.45992021389371573,0.12194525528113971,0.6730758032513707,0.229431150599147,99
4,0.14739004253333376,0.580812411412433,0.31263570945063046,0.4291714474568965,0.3144970331316829,0.6314607477489368,0.17065255273545882,0.45031100470921415,0.20216063924092334,0.4994769746885935,0.29827034524355023,100
4,0.16847116794129632,0.3468607186370606,0.10860943617265004,0.8127859375893272,0.18407699391806087,0.3820853955480592,0.135510548652644,0.7036637953069023,0.14409588256155417,0.5156973311407953,0.11233067322367592,99
4,0.15840133507812365,0.7397497588054187,0.10356768184667096,0.4753431015224626,0.13039895372483476,0.6533248539877804,0.16015142516956496,0.8700361669100221,0.045682108471449295,0.6646188498170015,0.22889926965360397,100
4,0.16308196105638922,1.0344386581487812,0.1053566580311528,0.4686023852229965,0.14311153990817022,0.3909257373380722,0.3440940847303083,0.3342030405433437,0.20734150433408283,0.7385034956993555,0.14052208973451188,99
4,0.16918706092580496,0.3686633901498861,0.28464718125755606,0.9429480918814485,0.1055294809754327,0.05561287115405697,0.0641251341888041,0.5968731484321463,0.08531089423033697,0.3690168044921107,0.2461265158562413,99
4,0.17259603892912473,0.6289010488499823,0.054534817343817814,0.8291164962278124,0.08665500083186402,0.4925708991796726,0.18886679583615468,0.461890507938035,0.2795137844777459,0.5082399435720707,0.26356368171153316,98
4,0.1802807710935575,0.6200490951572637,0.20284401292416404,0.70704346118707,0.2180283716815252,0.25517115721270384,0.07989448375467564,0.540375193934893,0.10582022610065696,0.3790227734519954,0.2118962321194197,100
4,0.1574376382150635,0.2772971393249013,0.16523421269998176,0.8150247836966175,0.19110964662247953,0.3696489016560891,0.2204836257321346,0.6087953031324133,0.19920135344096954,0.6028311086247788,0.14626446411043537,100
4,0.1566820482733291,0.5824027763870274,0.32521070727178314,0.4942131483689463,0.18825814728715276,0.613982509180091,0.3708978833385847,0.518444918325472,0.3884764829070415,0.7810114886619464,0.08246393785618242,100
4,0.15844818604018215,0.5724160953616,0.37222060752964264,0.7230714801366449,0.16282071506057857,0.49085622057464606,0.3735904843037578,0.6708286119356842,0.11528866596546979,0.7702498937614359,0.1634317069438311,99
